"","ID","StartDate","EndDate","Progress","Duration__in_seconds_","Finished","consent","Screen1","Screen2","Screen3","Screen4","age_1","age_2","TotalAge","gender_1","gender_2","gender_3","gender_4","gender_5","gender_6","gender_6_TEXT","sexorient_1","sexorient_2","sexorient_3","sexorient_4","sexorient_6","sexorient_7","sexorient_7_TEXT","relationship","pgender_1","pgender_2","pgender_3","pgender_4","pgender_5","pgender_6","pgender_6_TEXT","psexorient_1","psexorient_2","psexorient_3","psexorient_4","psexorient_5","psexorient_6","psexorient_6_TEXT","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_9","race_10","race_9_TEXT","income","edu","student","known_1","Known_years","known_2","Known_months","reltime_1","Reltime_years","reltime_2","Reltime_months","married","martime_1","Martime_years","martime_2","Martime_months","involved","involved_4_TEXT","live","livetime_1","Livetime_years","livetime_2","Livetime_months","children","childnum","childage","military","military_1_TEXT","SSFam1","SSFam2","SSFam3","SSFam4","SSFam5","SSFam6","SSFam7","SSFam8","SSFam9","SSFam_mean","SSFamP1","SSFamP2","SSFamP3","SSFamP_mean","SSfamVis1","SSfamVis2","SSfamVis3","SSfamVis4","SSfamVis5","SSfamVis6","SSfamVis7","SSfamVis_mean","SSpubVis1","SSpubVis2","SSpubVis3","SSpubVis4","SSpubVis5","SSpubVis6","SSpubVis_mean","SSViol1","SSViol2","SSViol3","SSViol4","SSViol5","SSViol6","SSViol7","SSViol_mean","SSMis1","SSMis2","SSMis3","SSMis_mean","SSwDis1","SSwDis2","SSwDis3","SSwDis4","SSwDis5","SSwDis6","SSwDis7","SSwDis_mean","SSgenDis1","SSgenDis2","SSgenDis3","SSgenDis4","SSgenDis5","SSgenDis6","SSgenDis7","SSgenDis8","SSgenDis9","SSgenDis10","SSgenDis_mean","SScon1","SScon2","SScon3","SScon4","SScon_mean","SSTOT_mean","DCISMS1","DCISMS2","DCISMS3","DCISMS4","DCISMS5","DCISMS5r","DCISMS6","DCISMS7","DCISMS7r","DCISMS8","DCISMS8r","DCISMS9","DCISMS10","DCISMS10r","DCISMS11","DCISMS12","DCISMS13","DCISMS14","DCISMS15","DCISMS15r","DCISMS16","ATTCHK1","DCISMS17","DCISMS17r","DCISMS18","DCISMS18r","DCISMS19","DCISMS19r","DCISMS20","DCISMS21","DCISMS22","DCISMS23","DCISMS24","DCISMS25","DCISMS26","DCISMS27","Stresscoms","sdcemots","sdcprobs","ndcs","Stresscomp","sdcemotp","sdcprobp","ndcp","emotcdc","probcdc","DCeval","DCtots","DCtotp","DCtot","GLRS1","GLRS1r","GLRS2","GLRS2r","GLRS3","GLRS4","GLRS5","GLRS6","GLRS7","GLRS8","GLRS9","GLRS9r","GLRS10","GLRS11","GLRS12","GLRS13","GLRS14","GLRS14r","ATTCHK2","GLRS15","GLRS16","GLRS16r","GLSTOT","CRSI1","CRSI2","CRSI3","CRSI4","CRSI5","CRSI6","CRSI7","CRSI8","ATTCHK3","CRSI9","CRSI10","CRSI11","CRSI12","CRSI13","CRSI14","CRSI15","CRSI16","ConEngage","PosProbSol","WithDr","Comp","gender","sexorient","pgender","psexorient","race","reltype_sex","reltype_gender","GLRS8r","reltype_gender_1"
"326",392,2021-05-11 16:52:15,2021-05-11 17:07:11,100,895,1,1,2,2,2,5,33,0,33,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",3,5,4,7,7,0,84,6,6.41666666666667,5,77,0,NA,NA,NA,NA,3,"",1,5,5.16666666666667,2,62,0,NA,NA,0,"",1,1,1,1,2,0,0,1,1,0.888888888888889,1,1,1,1,0,0,1,2,1,1,1,0.857142857142857,2,3,2,0,1,0,1.33333333333333,0,0,0,0,0,0,0,0,3,0,2,1.66666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0.7,0,0,0,2,0.5,0.696428571428571,5,4,5,1,1,5,1,1,5,1,5,4,5,1,5,4,5,5,1,5,3,2,1,5,1,5,2,4,1,5,5,5,3,3,3,1,9,10,4,5,9,6,5,8,6,15,4,4.2,3.6,99,5,3,2,6,7,5,2,5,7,1,2,6,7,6,3,7,3,5,7,5,2,6,87,1,5,3,1,1,4,2,2,5,1,3,3,1,1,1,1,1,4,13,9,5,2,2,2,2,5,2,2,7,"Same-Gend"
"327",393,2021-05-11 17:18:31,2021-05-11 17:31:19,100,767,1,1,2,3,4,5,31,0,31,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",2,5,4,9,9,0,108,8,8,0,96,1,3,3,0,36,3,"",1,1,1.5,6,18,0,NA,NA,0,"",2,1,0,0,0,0,0,0,2,0.555555555555556,0,0,0,0,1,0,1,1,0,0,0,0.428571428571429,1,2,0,0,1,0,0.666666666666667,0,1,0,0,1,0,0,0.285714285714286,2,1,1,1.33333333333333,0,0,1,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,1,0,0.1,0,1,1,0,0.5,0.392857142857143,1,1,5,3,1,5,NA,1,5,NA,NA,1,NA,NA,5,2,5,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,NA,NA,NA,2,10,NA,NA,7,8,NA,NA,NA,3,NA,3,3.71428571428571,NA,6,2,2,6,6,6,4,4,3,1,1,7,5,5,4,7,6,2,7,4,4,4,76,1,4,2,1,2,4,3,2,5,2,3,2,1,1,3,2,2,6,14,9,6,1,4,2,6,8,3,3,7,"Dif-Gend"
"328",397,2021-05-11 17:39:01,2021-05-11 17:49:16,100,615,1,1,2,5,4,5,36,5,36.4166666666667,1,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",5,4,4,26,26.5833333333333,7,319,14,14.5833333333333,7,175,1,10,10.6666666666667,8,128,3,"",1,12,12.5,6,150,1,3,NA,0,"",1,2,0,0,0,0,0,1,0,0.444444444444444,1,0,0,0.333333333333333,2,0,1,2,1,1,1,1.14285714285714,0,1,1,0,1,0,0.5,0,0,0,0,1,0,0,0.142857142857143,2,1,2,1.66666666666667,0,0,1,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.482142857142857,3,2,4,3,3,3,2,2,4,3,3,3,1,5,1,1,1,1,1,5,1,1,1,5,1,5,1,5,1,3,3,3,3,2,4,4,5,2,2,4,2,7,5,9,5,9,8,2.9,2.9,72,3,5,3,5,6,5,5,6,3,4,5,3,3,5,6,7,5,3,7,5,2,6,77,3,4,2,3,3,3,4,2,5,3,3,2,3,3,3,4,2,12,13,12,10,1,4,2,6,8,3,3,4,"Dif-Gend"
"329",399,2021-05-11 17:56:34,2021-05-11 18:05:40,100,545,1,1,2,2,4,5,38,4,38.3333333333333,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,4,NA,NA,NA,NA,26,26.6666666666667,8,320,1,5,5.91666666666667,11,71,3,"",1,20,20.3333333333333,4,244,0,NA,NA,0,"",1,1,0,1,0,0,0,1,0,0.444444444444444,0,0,0,0,0,0,0,1,0,0,0,0.142857142857143,0,0,0,1,0,1,0.333333333333333,1,0,1,1,1,1,1,0.857142857142857,1,2,2,1.66666666666667,0,0,0,0,0,0,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.375,4,NA,3,4,1,5,4,1,5,1,5,4,1,5,5,5,4,5,1,5,3,2,1,5,2,4,1,5,4,5,5,4,5,5,5,5,NA,9,7,5,10,7,8,4,10,14,10,4.33333333333333,4.5,NA,2,6,5,3,7,7,6,7,5,1,1,7,7,7,7,7,1,7,7,6,1,7,103,1,5,3,3,1,4,2,3,5,1,4,2,3,1,4,2,2,4,17,9,11,1,3,1,3,8,1,1,7,"Same-Gend"
"330",401,2021-05-11 18:37:49,2021-05-11 18:48:32,100,642,1,1,2,3,2,4,20,4,20.3333333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,2,4,6,6,0,72,3,3.83333333333333,10,46,0,NA,NA,NA,NA,3,"",1,1,1.41666666666667,5,17,0,NA,NA,0,"",3,3,3,3,3,0,3,3,3,2.66666666666667,3,1,1,1.66666666666667,3,3,3,3,3,3,3,3,2,3,3,1,3,1,2.16666666666667,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,3,3,2,0,1.57142857142857,3,3,3,0,0,0,0,0,3,0,1.2,3,3,3,3,3,2.10714285714286,5,5,5,5,1,5,5,1,5,2,4,3,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,10,4,10,10,8,5,10,15,10,5,4.7,122,6,2,6,2,6,6,2,4,4,3,2,6,3,4,7,7,2,6,7,1,2,6,71,4,4,2,1,2,4,3,3,5,2,3,3,2,1,5,1,1,9,16,9,7,1,1,2,6,8,3,3,5,"Dif-Gend"
"331",404,2021-05-11 19:02:22,2021-05-11 19:09:11,100,409,1,1,2,3,2,5,35,3,35.25,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,4,1,7,7.58333333333333,7,91,6,6.58333333333333,7,79,0,NA,NA,NA,NA,3,"",1,2,2.16666666666667,2,26,1,1,13,0,"",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0.25,5,5,5,5,1,5,4,2,4,1,5,3,2,4,4,4,5,5,1,5,5,2,1,5,1,5,1,5,5,4,4,4,5,2,4,4,10,10,10,4,8,10,7,6,7,12,8,5,4.3,112,5,3,3,5,7,6,4,7,3,5,1,7,4,4,5,7,1,7,7,7,3,5,86,2,5,1,3,3,4,3,3,5,2,4,1,1,2,3,2,2,9,16,7,9,1,1,2,6,8,3,3,5,"Dif-Gend"
"332",405,2021-05-11 19:02:37,2021-05-11 19:27:44,100,1506,1,1,2,3,2,4,25,11,25.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,3,3,0,36,2,2.5,6,30,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,NA,2,1,2,0,1,1,1,1.125,2,2,1,1.66666666666667,0,1,1,1,1,1,1,0.857142857142857,1,2,2,1,1,1,1.33333333333333,1,1,2,1,1,2,2,1.42857142857143,1,2,2,1.66666666666667,1,0,0,0,1,0,1,0.428571428571429,1,1,1,0,0,0,0,0,1,0,0.4,0,0,0,0,0,0.909090909090909,5,4,5,5,1,5,3,1,5,1,5,3,2,4,4,3,5,4,1,5,3,2,1,5,2,4,1,5,4,4,5,4,5,5,5,5,9,9,7,5,7,10,6,5,10,13,10,4.4,4.2,109,3,5,4,4,2,7,6,6,6,2,3,5,6,7,7,6,1,7,7,5,3,5,90,1,4,2,2,1,4,2,3,5,2,5,1,3,1,4,2,3,5,17,7,11,1,1,1,3,8,1,1,6,"Same-Gend"
"333",406,2021-05-11 19:20:20,2021-05-11 19:32:52,100,751,1,1,2,2,2,4,32,2,32.1666666666667,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,6,4,1,1.83333333333333,10,22,1,1.83333333333333,10,22,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,1,3,1,0,0,3,3,2,1.55555555555556,2,2,3,2.33333333333333,1,0,2,2,2,0,2,1.28571428571429,2,3,1,0,2,0,1.33333333333333,0,0,0,0,0,1,1,0.285714285714286,2,2,2,2,1,1,2,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0.4,2,1,2,2,1.75,1.14285714285714,4,4,5,5,1,5,3,1,5,1,5,4,1,5,4,4,5,5,1,5,3,2,1,5,1,5,1,5,3,5,5,4,5,5,5,5,8,10,6,4,8,10,7,4,10,14,10,4.4,4.5,113,7,1,5,3,6,3,5,7,7,1,4,4,7,7,6,7,5,3,7,3,5,3,79,1,4,2,3,1,4,2,4,5,1,5,1,3,1,4,1,3,4,17,6,13,1,3,1,5,8,1,1,7,"Same-Gend"
"334",407,2021-05-11 19:39:16,2021-05-11 19:57:28,100,1091,1,1,2,3,4,5,24,5,24.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"heteroflexible",NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",3,4,1,8,8.08333333333333,1,97,8,8.08333333333333,1,97,1,2,2.33333333333333,4,28,3,"",1,2,2.08333333333333,1,25,1,1,NA,0,"",1,2,1,1,1,0,2,0,1,1,0,0,0,0,2,0,1,2,2,2,1,1.42857142857143,0,1,1,1,1,0,0.666666666666667,3,3,3,3,3,2,1,2.57142857142857,0,0,0,0,0,0,1,1,1,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.803571428571429,4,4,5,4,1,5,3,1,5,4,2,3,1,5,3,1,5,5,1,5,4,2,1,5,1,5,1,5,3,3,3,3,4,4,5,4,8,10,7,4,4,9,6,7,8,9,9,4.5,3.6,98,6,2,2,6,7,7,4,6,7,1,1,7,6,6,7,7,1,7,7,6,5,3,95,1,4,1,3,1,4,3,3,5,2,4,1,3,1,3,2,2,5,15,7,11,1,1,2,6,6,3,3,7,"Dif-Gend"
"335",409,2021-05-11 21:01:53,2021-05-11 21:13:53,100,719,1,1,2,3,4,5,27,11,27.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,8,8.33333333333333,4,100,7,7.66666666666667,8,92,1,2,2.16666666666667,2,26,3,"",1,3,3,0,36,0,NA,NA,0,"",1,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0.142857142857143,1,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0.107142857142857,3,4,4,3,1,5,3,1,5,1,5,3,3,3,4,4,5,4,1,5,4,2,1,5,1,5,2,4,4,4,4,4,4,4,4,4,7,9,8,5,8,7,6,6,8,12,8,4.3,3.9,102,5,3,2,6,7,7,5,5,5,4,1,7,5,5,5,6,4,4,7,5,3,5,84,2,4,2,1,3,4,1,2,5,2,3,1,1,2,3,1,1,9,14,5,5,1,1,2,6,8,3,3,4,"Dif-Gend"
"336",410,2021-05-11 21:09:05,2021-05-11 21:20:42,100,697,1,1,2,3,2,4,18,2,18.1666666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,1,NA,1,NA,NA,"",5,4,2,1,1.25,3,15,1,1.16666666666667,2,14,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",2,1,2,1,1,0,3,0,2,1.33333333333333,2,3,3,2.66666666666667,1,1,1,2,1,2,1,1.28571428571429,1,1,1,0,1,1,0.833333333333333,1,3,1,1,1,3,1,1.57142857142857,1,2,2,1.66666666666667,2,2,3,2,1,1,1,1.71428571428571,2,2,2,0,1,0,0,0,2,0,0.9,0,0,1,1,0.5,1.30357142857143,2,3,3,3,1,5,1,1,5,2,4,3,1,5,3,4,4,4,1,5,1,2,1,5,1,5,1,5,4,3,3,2,5,5,4,4,5,8,5,4,7,6,4,5,10,8,8,3.8,3.6,92,5,3,3,5,6,5,5,6,6,1,4,4,5,6,6,7,3,5,7,6,1,7,89,1,4,3,3,1,4,2,3,5,2,4,1,2,2,4,2,3,6,16,8,11,1,1,2,6,8,3,3,7,"Dif-Gend"
"337",411,2021-05-11 21:29:10,2021-05-11 21:39:55,100,644,1,1,2,5,4,5,37,11,37.9166666666667,1,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",6,5,4,15,15,0,180,15,15,0,180,1,11,11,0,132,3,"",1,0,0.916666666666667,11,11,0,NA,NA,0,"",1,1,1,1,0,0,1,0,0,0.555555555555556,0,0,3,1,2,2,2,2,2,1,1,1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.142857142857143,1,1,1,1,0,0,1,0,0,0,0,0.142857142857143,1,1,0,0,0,0,0,0,0,0,0.2,1,1,1,1,1,0.553571428571429,1,1,1,1,1,5,1,1,5,1,5,1,1,5,1,1,1,1,1,5,1,2,1,5,1,5,3,3,2,1,1,1,1,1,1,1,2,2,3,6,2,2,2,4,2,3,2,2.5,2.6,56,6,2,3,5,7,7,5,3,5,3,6,2,5,6,7,7,5,3,7,2,6,2,73,2,4,3,2,3,4,3,2,5,3,3,3,2,3,4,3,2,11,15,12,8,1,4,2,6,8,3,3,5,"Dif-Gend"
"338",413,2021-05-11 21:35:11,2021-05-11 21:42:52,100,461,1,1,2,3,2,4,24,11,24.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",5,4,4,3,3.66666666666667,8,44,3,3.16666666666667,2,38,0,NA,NA,NA,NA,2,"",1,1,1.41666666666667,5,17,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0,1,0,1,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,5,5,5,5,1,5,5,1,5,1,5,4,1,5,5,5,5,5,1,5,1,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,6,4,10,10,9,4,10,15,10,4.6,4.9,120,3,5,2,6,7,7,5,4,7,1,1,7,7,7,7,7,1,7,7,7,1,7,104,1,5,1,1,1,5,1,1,5,1,5,1,1,1,1,1,1,4,16,4,4,1,1,2,1,8,3,3,7,"Dif-Gend"
"339",414,2021-05-11 21:39:18,2021-05-11 22:01:00,100,1302,1,1,2,3,2,4,28,6,28.5,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,6,4,6,6.5,6,78,4,4.25,3,51,0,NA,NA,NA,NA,2,"",1,4,4,0,48,0,NA,NA,0,"",1,1,1,0,0,0,0,2,2,0.777777777777778,0,0,0,0,1,0,1,1,1,1,1,0.857142857142857,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.857142857142857,2,2,2,2,0,0,1,1,1,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,1,0.1,0,1,1,0,0.5,0.660714285714286,3,4,4,4,1,5,3,1,5,2,4,3,1,5,3,4,4,4,1,5,3,2,1,5,1,5,1,5,4,4,4,4,5,5,4,4,7,8,7,4,7,8,6,5,10,12,8,4.2,4,104,6,2,5,3,6,6,6,6,5,3,4,4,5,6,5,7,3,5,7,5,5,3,79,2,4,2,3,3,3,2,3,5,3,4,2,2,2,3,2,3,10,14,8,11,1,5,2,1,8,3,3,5,"Dif-Gend"
"340",415,2021-05-11 22:18:07,2021-05-11 22:33:23,100,916,1,1,2,3,3,5,26,9,26.75,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,2,4,11,11.5833333333333,7,139,6,6,0,72,0,NA,NA,NA,NA,3,"",1,11,11.5833333333333,7,139,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666666666667,0,0,1,1,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160714285714286,1,1,5,5,1,5,2,1,5,1,5,2,1,5,4,5,5,5,1,5,3,2,1,5,2,4,1,5,4,5,5,4,5,2,4,4,2,10,7,5,9,10,4,4,7,14,8,3.8,4.3,102,5,3,5,3,7,7,2,6,5,2,3,5,3,5,5,6,4,4,7,2,6,2,71,1,4,4,3,1,3,4,3,5,2,4,4,2,2,4,4,3,6,15,16,11,1,1,2,1,8,3,3,6,"Dif-Gend"
"341",416,2021-05-11 22:25:54,2021-05-11 22:39:06,100,791,1,1,2,3,2,4,19,7,19.5833333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",1,4,2,3,3,0,36,2,2.66666666666667,8,32,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,1,1,1,1,0,1,0,0,0.666666666666667,2,2,1,1.66666666666667,1,1,0,0,1,0,1,0.571428571428571,0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,1,0.142857142857143,1,1,2,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.6,0,0,1,0,0.25,0.5,3,2,3,2,1,5,1,2,4,1,5,1,4,2,3,3,3,3,1,5,3,2,1,5,2,4,2,4,3,2,2,2,3,3,3,3,5,6,6,6,6,5,2,8,6,6,6,3.5,2.9,76,3,5,4,4,6,4,4,4,4,3,4,4,4,5,3,6,3,5,7,5,3,5,73,2,4,5,2,2,4,4,3,5,4,3,3,1,3,3,4,2,11,14,16,8,1,1,2,NA,6,3,3,5,"Dif-Gend"
"342",417,2021-05-11 22:37:50,2021-05-11 22:55:03,100,1032,1,1,2,5,4,5,30,8,30.6666666666667,1,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,1,4,14,14,0,168,14,14,0,168,1,12,12,0,144,3,"",1,0,0.583333333333333,7,7,0,NA,NA,0,"",1,2,1,3,0,0,3,2,2,1.55555555555556,1,2,1,1.33333333333333,2,0,2,2,2,0,1,1.28571428571429,1,0,0,2,1,1,0.833333333333333,1,1,2,1,3,1,1,1.42857142857143,1,2,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.5,1,0,1,1,0.75,1,4,4,3,5,1,5,3,1,5,2,4,4,1,5,5,4,5,4,1,5,4,2,1,5,1,5,1,5,4,5,5,4,5,5,5,5,8,9,8,4,9,8,7,5,10,14,10,4.5,4.3,112,6,2,7,1,6,6,2,4,3,5,5,3,3,3,3,7,1,7,7,4,6,2,61,1,4,3,5,2,3,4,5,5,2,3,2,4,1,3,3,3,6,13,12,17,1,4,2,4,8,3,3,5,"Dif-Gend"
"343",418,2021-05-11 23:08:10,2021-05-11 23:20:33,100,742,1,1,2,3,4,5,42,2,42.1666666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,1,NA,1,NA,NA,NA,NA,"",5,6,4,19,19.5833333333333,7,235,19,19.5833333333333,7,235,1,17,17.3333333333333,4,208,3,"",1,2,2.41666666666667,5,29,0,NA,NA,0,"",0,1,0,0,0,0,0,0,2,0.333333333333333,0,0,0,0,2,0,2,1,2,0,1,1.14285714285714,0,1,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.321428571428571,3,1,4,5,1,5,2,1,5,3,3,2,2,4,3,2,3,3,2,4,2,2,3,3,3,3,2,4,3,4,3,3,4,4,3,3,4,6,5,10,5,9,4,7,8,10,6,2.9,3.5,82,5,3,5,3,5,4,2,2,3,1,4,4,2,3,6,7,6,2,7,3,2,6,62,2,4,3,2,1,4,3,2,5,3,3,4,2,2,3,3,2,8,14,13,8,1,4,2,6,6,3,3,7,"Dif-Gend"
"344",420,2021-05-11 23:09:43,2021-05-11 23:36:50,100,1626,1,1,2,2,2,5,58,1,58.0833333333333,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,13,13.8333333333333,10,166,13,13.8333333333333,10,166,0,NA,NA,NA,NA,3,"",1,1,1,0,12,0,NA,NA,0,"",1,1,1,1,0,1,1,1,1,0.888888888888889,1,1,1,1,1,0,0,1,1,0,0,0.428571428571429,0,1,1,0,0,0,0.333333333333333,1,1,1,1,1,1,1,1,1,2,2,1.66666666666667,0,0,1,1,0,1,1,0.571428571428571,1,1,1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.625,3,3,4,4,1,5,3,2,4,1,5,4,1,5,3,3,4,4,1,5,3,2,1,5,1,5,1,5,4,4,4,5,4,3,4,4,6,8,7,4,6,8,7,5,7,13,8,4.1,4,101,5,3,3,5,7,7,5,6,4,5,3,5,3,6,5,6,3,5,7,6,5,3,81,2,4,2,1,2,4,2,2,5,2,4,3,2,3,4,2,2,9,16,9,7,2,2,2,2,8,2,2,5,"Same-Gend"
